order_id,order_date,customer_id,product_id,store_id,quantity,discount_pct,category,selling_price
30306,2023-03-01,2107,138,5,4,0.15,Smartphone,23646.15
30307,2023-03-27,2800,26,5,2,0.05,Smartphone,15325.4
30308,2023-05-23,1419,89,18,4,0.1,Tablet,22041.0
30309,2023-12-17,2391,103,16,1,0.2,Smartphone,12035.2
30310,2023-01-07,2596,149,15,3,0.2,Laptop,55911.2
30311,2023-10-22,4380,30,17,2,0.15,Accessory,2524.5
30312,2023-06-28,81,56,10,4,0.2,Tablet,19449.6
30313,2023-08-15,2632,93,16,1,0.15,Laptop,75238.6
30314,2023-01-07,436,50,18,3,0.1,Laptop,106119.0
30315,2023-05-20,771,67,16,2,0.15,Laptop,92850.6
30316,2023-01-14,1293,144,15,3,0.2,Smartphone,17695.2
30317,2023-02-03,1889,21,1,3,0.2,Accessory,3142.4
30318,2023-08-28,2327,46,19,3,0.1,Tablet,39497.4
30319,2023-11-25,727,113,18,3,0.15,Accessory,763.3
30320,2023-11-16,1690,23,4,4,0.1,Smartphone,26055.0
30321,2023-04-07,3845,69,4,2,0.0,Smartphone,39738.0
30322,2023-09-25,1928,130,3,1,0.05,Smartphone,13323.75
30323,2023-05-06,2941,27,12,2,0.1,Smartphone,48238.2
30324,2023-02-03,4567,138,15,1,0.15,Smartphone,23646.15
30325,2023-10-10,4535,98,7,2,0.15,Laptop,55210.9
30326,2023-01-18,1564,20,3,1,0.2,Laptop,91224.0
30327,2023-10-20,2018,101,11,1,0.2,Tablet,18200.8
30328,2023-03-09,3848,5,14,2,0.1,Smartphone,19287.9
30329,2023-08-25,1771,125,1,3,0.1,Accessory,3812.4
30330,2023-03-21,2940,54,19,3,0.05,Smartphone,40373.1
30331,2023-03-27,1299,145,13,3,0.1,Smartphone,20121.3
30332,2023-03-01,2189,58,9,2,0.05,Laptop,59440.55
30333,2023-02-17,3994,34,12,2,0.05,Laptop,50412.7
30334,2023-06-28,3379,22,6,3,0.1,Laptop,81827.1
30335,2023-12-22,2317,95,16,3,0.05,Laptop,75148.8
30336,2023-03-25,3569,4,12,1,0.05,Laptop,110544.85
30337,2023-04-05,2100,36,9,3,0.05,Smartphone,20938.95
30338,2023-11-04,2553,39,8,1,0.0,Smartphone,53258.0
30339,2023-09-09,4343,126,18,2,0.05,Accessory,1899.05
30340,2023-11-29,2903,69,13,3,0.2,Smartphone,31790.4
30341,2023-06-29,2084,142,9,2,0.0,Smartphone,45616.0
30342,2023-03-25,3962,145,18,3,0.2,Smartphone,17885.6
30343,2023-11-06,4203,124,12,1,0.05,Accessory,4448.85
30344,2023-05-30,3985,97,11,2,0.05,Accessory,4743.35
30345,2023-02-08,2035,93,7,1,0.0,Laptop,88516.0
30346,2023-10-06,3213,67,13,4,0.15,Laptop,92850.6
30347,2023-10-31,92,70,16,1,0.0,Tablet,17879.0
30348,2023-04-23,1207,75,12,2,0.15,Tablet,37977.15
30349,2023-05-07,4302,96,7,3,0.1,Smartphone,15584.4
30350,2023-02-10,2928,34,19,2,0.05,Laptop,50412.7
30351,2023-06-07,3685,72,8,2,0.15,Laptop,70485.4
30352,2023-07-25,2089,6,8,1,0.0,Smartphone,48918.0
30353,2023-02-16,703,16,13,1,0.05,Tablet,12711.95
30354,2023-07-04,3410,131,16,2,0.2,Laptop,58097.6
30355,2023-03-13,2569,31,19,3,0.2,Smartphone,17091.2
30356,2023-02-26,2790,105,14,3,0.15,Laptop,85373.15
30357,2023-08-27,4756,70,6,1,0.2,Tablet,14303.2
30358,2023-03-03,614,43,19,1,0.2,Laptop,49692.0
30359,2023-12-08,3609,88,10,3,0.1,Smartphone,16970.4
30360,2023-02-26,1771,14,1,3,0.05,TV,26049.0
30361,2023-08-31,4034,31,14,2,0.05,Smartphone,20295.8
30362,2023-11-24,2334,26,17,4,0.15,Smartphone,13712.2
30363,2023-05-04,584,127,20,4,0.2,Smartphone,13205.6
30364,2023-06-02,3609,24,16,1,0.0,Laptop,116288.0
30365,2023-09-12,94,65,4,1,0.2,Accessory,762.4
30366,2023-08-05,670,138,19,1,0.2,Smartphone,22255.2
30367,2023-08-20,1485,58,15,4,0.1,Laptop,56312.1
30368,2023-01-17,4127,107,6,4,0.1,Laptop,37409.4
30369,2023-03-21,608,126,7,3,0.05,Accessory,1899.05
30370,2023-06-25,1316,63,20,1,0.15,Smartphone,19201.5
30371,2023-02-08,4669,136,16,2,0.15,Accessory,3462.05
30372,2023-05-23,925,19,14,2,0.05,Smartphone,42156.25
30373,2023-01-17,2032,76,12,4,0.15,Laptop,97000.3
30374,2023-09-06,2821,114,7,3,0.0,Accessory,2387.0
30375,2023-02-04,2708,11,14,4,0.05,Accessory,4042.25
30376,2023-10-16,1259,122,10,1,0.1,Smartphone,22443.3
30377,2023-05-26,4381,98,8,4,0.2,Laptop,51963.2
30378,2023-08-03,4611,53,7,4,0.15,Laptop,49685.05
30379,2023-06-14,4436,17,17,2,0.1,Smartphone,19347.3
30380,2023-04-21,4633,142,3,3,0.1,Smartphone,41054.4
30381,2023-05-15,233,24,17,4,0.15,Laptop,98844.8
30382,2023-03-15,4421,44,2,3,0.1,Laptop,54934.2
30383,2023-06-05,4733,85,16,4,0.2,Laptop,31288.8
30384,2023-08-03,1321,38,20,2,0.05,TV,75782.45
30385,2023-12-20,130,23,9,2,0.05,Smartphone,27502.5
30386,2023-10-01,228,71,14,3,0.1,Laptop,36488.7
30387,2023-10-06,4283,89,17,2,0.1,Tablet,22041.0
30388,2023-05-28,3931,118,18,4,0.1,Smartphone,53278.2
30389,2023-01-31,1389,32,7,1,0.1,Laptop,55166.4
30390,2023-01-14,3173,69,9,4,0.15,Smartphone,33777.3
30391,2023-01-23,2620,8,1,4,0.0,Smartphone,21496.0
30392,2023-01-02,1582,149,10,2,0.05,Laptop,66394.55
30393,2023-06-27,4371,93,16,4,0.2,Laptop,70812.8
30394,2023-11-25,735,125,17,2,0.05,Accessory,4024.2
30395,2023-02-28,4114,25,17,2,0.1,Accessory,4429.8
30396,2023-10-16,3953,68,5,3,0.1,Smartphone,20277.9
30397,2023-06-25,4512,81,17,4,0.1,Tablet,29781.9
30398,2023-06-21,2275,112,19,4,0.05,Laptop,51701.85
30399,2023-03-24,1248,108,13,1,0.15,Accessory,3137.35
30400,2023-08-11,2363,17,2,3,0.2,Smartphone,17197.6
30401,2023-02-04,2113,13,11,1,0.05,Smartphone,42430.8
30402,2023-10-24,993,77,9,3,0.1,TV,52999.2
30403,2023-04-20,780,34,1,4,0.2,Laptop,42452.8
30404,2023-08-23,2221,51,4,3,0.1,Tablet,36725.4
30405,2023-02-08,4534,99,5,1,0.2,TV,29321.6
30406,2023-08-07,3844,56,4,1,0.0,Tablet,24312.0
30407,2023-08-05,3151,15,19,3,0.0,Smartphone,17315.0
30408,2023-07-13,3352,5,3,4,0.1,Smartphone,19287.9
30409,2023-06-12,2071,10,14,3,0.0,Accessory,4012.0
30410,2023-04-26,4441,85,11,1,0.0,Laptop,39111.0
30411,2023-11-24,4826,58,16,1,0.1,Laptop,56312.1
30412,2023-06-10,1734,21,17,3,0.2,Accessory,3142.4
30413,2023-03-30,2682,34,7,1,0.2,Laptop,42452.8
30414,2023-05-21,2157,95,3,2,0.1,Laptop,71193.6
30415,2023-11-08,3815,41,14,3,0.05,Smartphone,23112.55
30416,2023-06-23,2763,80,1,3,0.0,Smartphone,16799.0
30417,2023-07-20,1829,68,8,3,0.2,Smartphone,18024.8
30418,2023-12-21,2334,53,20,1,0.05,Laptop,55530.35
30419,2023-10-29,3359,59,14,1,0.15,Smartphone,31406.65
30420,2023-12-22,3361,10,11,2,0.15,Accessory,3410.2
30421,2023-04-23,4973,93,15,3,0.15,Laptop,75238.6
30422,2023-06-23,4172,115,2,4,0.2,Accessory,1187.2
30423,2023-03-15,2298,65,10,3,0.0,Accessory,953.0
30424,2023-11-21,2815,132,3,3,0.0,Smartphone,50135.0
30425,2023-10-14,4981,137,14,3,0.2,Laptop,47964.8
30426,2023-05-05,2945,132,16,3,0.05,Smartphone,47628.25
30427,2023-01-24,3181,128,10,2,0.2,Accessory,2300.0
30428,2023-02-01,1905,29,6,1,0.0,Smartphone,38975.0
30429,2023-09-11,4936,93,14,1,0.15,Laptop,75238.6
30430,2023-04-23,3400,45,15,2,0.0,TV,51622.0
30431,2023-07-14,1256,99,19,2,0.1,TV,32986.8
30432,2023-01-16,2586,20,16,3,0.05,Laptop,108328.5
30433,2023-07-31,428,126,13,2,0.2,Accessory,1599.2
30434,2023-04-18,2603,29,5,2,0.2,Smartphone,31180.0
30435,2023-01-24,49,148,10,2,0.15,Tablet,25715.05
30436,2023-10-17,180,86,16,3,0.1,Accessory,369.0
30437,2023-11-04,4423,87,18,3,0.0,Smartphone,19015.0
30438,2023-10-31,4768,6,17,4,0.05,Smartphone,46472.1
30439,2023-12-09,1642,143,17,2,0.05,Laptop,52735.45
30440,2023-04-29,4209,80,8,3,0.0,Smartphone,16799.0
30441,2023-06-30,530,136,6,3,0.1,Accessory,3665.7
30442,2023-02-07,3195,15,2,1,0.0,Smartphone,17315.0
30443,2023-08-21,4027,33,10,4,0.0,Smartphone,36680.0
30444,2023-03-10,4278,125,5,3,0.0,Accessory,4236.0
30445,2023-03-23,4593,89,20,2,0.15,Tablet,20816.5
30446,2023-04-28,2644,9,14,3,0.0,Accessory,2842.0
30447,2023-11-05,2731,33,2,4,0.15,Smartphone,31178.0
30448,2023-02-19,681,77,18,2,0.1,TV,52999.2
30449,2023-06-06,5000,114,13,2,0.05,Accessory,2267.65
30450,2023-03-15,3044,52,8,2,0.1,Accessory,1417.5
30451,2023-07-02,2995,90,4,1,0.15,Accessory,2317.1
30452,2023-04-16,4232,27,19,4,0.0,Smartphone,53598.0
30453,2023-07-08,3662,53,14,4,0.2,Laptop,46762.4
30454,2023-11-02,4641,62,4,4,0.05,Accessory,2874.7
30455,2023-09-29,314,75,12,4,0.05,Tablet,42445.05
30456,2023-03-28,3294,98,3,3,0.15,Laptop,55210.9
30457,2023-12-16,350,98,4,3,0.05,Laptop,61706.3
30458,2023-11-22,4179,37,4,4,0.1,Smartphone,18948.6
30459,2023-06-21,4970,9,6,4,0.05,Accessory,2699.9
30460,2023-09-09,2699,56,3,3,0.1,Tablet,21880.8
30461,2023-12-22,4581,120,6,2,0.1,TV,79774.2
30462,2023-05-24,330,47,9,2,0.1,Accessory,2188.8
30463,2023-10-11,2928,88,9,1,0.05,Smartphone,17913.2
30464,2023-07-04,1953,125,1,3,0.05,Accessory,4024.2
30465,2023-06-03,445,37,5,3,0.05,Smartphone,20001.3
30466,2023-12-08,1112,75,15,2,0.0,Tablet,44679.0
30467,2023-04-28,3343,35,3,2,0.1,Smartphone,36802.8
30468,2023-09-24,1565,41,8,3,0.2,Smartphone,19463.2
30469,2023-11-21,1767,40,20,4,0.15,Accessory,2726.8
30470,2023-09-12,2062,139,14,2,0.0,Laptop,36528.0
30471,2023-08-29,509,41,20,3,0.0,Smartphone,24329.0
30472,2023-06-20,549,117,17,2,0.1,Laptop,59525.1
30473,2023-04-15,1240,55,14,2,0.05,Smartphone,16014.15
30474,2023-02-05,1073,67,8,4,0.05,Laptop,103774.2
30475,2023-03-07,4004,38,14,1,0.2,TV,63816.8
30476,2023-07-04,2810,79,17,3,0.05,Smartphone,47502.85
30477,2023-07-09,2013,57,13,2,0.0,Smartphone,13436.0
30478,2023-06-04,517,112,13,4,0.05,Laptop,51701.85
30479,2023-08-15,3053,2,1,3,0.0,Smartphone,49617.0
30480,2023-05-21,1837,74,16,4,0.2,Laptop,95293.6
30481,2023-03-17,4993,53,13,4,0.2,Laptop,46762.4
30482,2023-05-26,4386,117,13,1,0.2,Laptop,52911.2
30483,2023-02-07,1000,8,8,3,0.1,Smartphone,19346.4
30484,2023-09-19,3065,63,7,1,0.2,Smartphone,18072.0
30485,2023-05-06,4232,133,13,4,0.1,Laptop,63592.2
30486,2023-04-02,4056,75,19,4,0.05,Tablet,42445.05
30487,2023-10-11,238,76,14,3,0.05,Laptop,108412.1
30488,2023-12-11,3638,63,19,3,0.05,Smartphone,21460.5
30489,2023-09-18,87,65,18,2,0.05,Accessory,905.35
30490,2023-04-18,2276,128,1,4,0.2,Accessory,2300.0
30491,2023-02-14,2853,148,4,3,0.0,Tablet,30253.0
30492,2023-01-02,4526,138,9,3,0.0,Smartphone,27819.0
30493,2023-07-20,3346,106,14,3,0.1,Tablet,8315.1
30494,2023-03-31,4859,33,3,4,0.0,Smartphone,36680.0
30495,2023-08-03,1604,110,2,1,0.15,Smartphone,12755.1
30496,2023-04-25,598,132,17,1,0.05,Smartphone,47628.25
30497,2023-11-15,2539,144,1,3,0.2,Smartphone,17695.2
30498,2023-04-02,3480,31,16,3,0.1,Smartphone,19227.6
30499,2023-11-22,2085,10,17,1,0.2,Accessory,3209.6
30500,2023-07-05,4296,126,16,3,0.0,Accessory,1999.0
30501,2023-09-17,1492,65,5,3,0.1,Accessory,857.7
30502,2023-06-07,2091,127,16,2,0.0,Smartphone,16507.0
30503,2023-02-26,1305,127,3,1,0.0,Smartphone,16507.0
30504,2023-02-16,2802,149,9,1,0.0,Laptop,69889.0
30505,2023-08-10,2706,137,9,3,0.0,Laptop,59956.0
30506,2023-04-18,4860,21,15,1,0.2,Accessory,3142.4
30507,2023-12-17,4398,64,20,2,0.2,Tablet,8898.4
30508,2023-10-27,2763,7,6,2,0.15,Smartphone,47648.45
30509,2023-06-29,334,49,8,2,0.15,Laptop,77670.45
30510,2023-06-26,1278,147,5,3,0.0,Smartphone,57246.0
30511,2023-06-29,854,3,20,4,0.1,Smartphone,25003.8
30512,2023-02-06,4333,86,8,2,0.0,Accessory,410.0
30513,2023-03-04,2383,10,16,4,0.2,Accessory,3209.6
30514,2023-09-25,2821,68,7,4,0.0,Smartphone,22531.0
30515,2023-09-30,113,139,6,1,0.1,Laptop,32875.2
30516,2023-10-17,389,51,18,1,0.0,Tablet,40806.0
30517,2023-12-20,4985,148,8,3,0.1,Tablet,27227.7
30518,2023-10-29,4786,148,9,2,0.05,Tablet,28740.35
30519,2023-09-27,1427,55,14,4,0.0,Smartphone,16857.0
30520,2023-09-26,2722,23,1,4,0.2,Smartphone,23160.0
30521,2023-11-01,4048,90,3,3,0.05,Accessory,2589.7
30522,2023-09-03,1045,136,16,3,0.05,Accessory,3869.35
30523,2023-06-27,1973,132,15,1,0.15,Smartphone,42614.75
30524,2023-03-08,3603,142,3,3,0.15,Smartphone,38773.6
30525,2023-10-04,2851,19,5,3,0.2,Smartphone,35500.0
30526,2023-07-27,1874,27,17,4,0.2,Smartphone,42878.4
30527,2023-11-03,14,145,10,4,0.15,Smartphone,19003.45
30528,2023-02-07,615,42,7,3,0.1,Smartphone,40984.2
30529,2023-04-29,2270,144,4,2,0.2,Smartphone,17695.2
30530,2023-01-26,4785,88,3,1,0.15,Smartphone,16027.6
30531,2023-01-06,3550,77,19,1,0.05,TV,55943.6
30532,2023-10-01,3075,50,5,1,0.1,Laptop,106119.0
30533,2023-08-21,2152,134,6,4,0.15,Tablet,23069.85
30534,2023-04-24,3739,98,17,2,0.0,Laptop,64954.0
30535,2023-05-14,732,125,15,1,0.0,Accessory,4236.0
30536,2023-11-09,4085,142,6,1,0.1,Smartphone,41054.4
30537,2023-06-27,4761,76,13,3,0.05,Laptop,108412.1
30538,2023-01-25,4979,76,4,2,0.05,Laptop,108412.1
30539,2023-02-17,2800,150,15,4,0.1,Accessory,2896.2
30540,2023-10-07,3855,150,2,2,0.15,Accessory,2735.3
30541,2023-12-09,2206,125,5,3,0.1,Accessory,3812.4
30542,2023-10-28,2747,60,18,1,0.05,Accessory,4323.45
30543,2023-10-26,1965,7,10,2,0.0,Smartphone,56057.0
30544,2023-03-13,1205,116,4,2,0.15,Smartphone,33427.1
30545,2023-07-20,2638,115,16,3,0.0,Accessory,1484.0
30546,2023-11-22,4397,147,5,3,0.05,Smartphone,54383.7
30547,2023-02-02,3932,93,15,1,0.05,Laptop,84090.2
30548,2023-04-07,3272,17,16,2,0.15,Smartphone,18272.45
30549,2023-02-14,4363,141,4,3,0.2,Laptop,84468.0
30550,2023-09-20,4174,30,4,4,0.1,Accessory,2673.0
30551,2023-12-28,2671,74,9,4,0.1,Laptop,107205.3
30552,2023-03-11,1750,47,2,4,0.0,Accessory,2432.0
30553,2023-10-28,4324,129,14,1,0.2,Accessory,348.0
30554,2023-10-20,3495,61,1,2,0.2,Smartphone,17044.0
30555,2023-08-06,2593,86,6,2,0.1,Accessory,369.0
30556,2023-07-26,2454,30,5,3,0.2,Accessory,2376.0
30557,2023-06-21,3083,131,9,3,0.1,Laptop,65359.8
30558,2023-09-03,1089,21,7,1,0.2,Accessory,3142.4
30559,2023-09-13,3434,122,20,4,0.1,Smartphone,22443.3
30560,2023-09-21,1457,47,14,3,0.15,Accessory,2067.2
30561,2023-09-21,1090,141,13,3,0.05,Laptop,100305.75
30562,2023-01-05,2693,102,17,4,0.2,Tablet,6740.0
30563,2023-01-10,679,84,16,2,0.0,Smartphone,43668.0
30564,2023-09-28,79,66,11,1,0.1,Smartphone,14542.2
30565,2023-08-18,4829,146,3,3,0.0,Laptop,51167.0
30566,2023-11-08,1459,148,10,1,0.0,Tablet,30253.0
30567,2023-02-24,2453,14,14,3,0.2,TV,21936.0
30568,2023-02-10,3238,114,5,4,0.05,Accessory,2267.65
30569,2023-05-18,3854,90,20,1,0.0,Accessory,2726.0
30570,2023-04-25,2465,125,17,4,0.05,Accessory,4024.2
30571,2023-03-04,4168,44,9,1,0.15,Laptop,51882.3
30572,2023-12-10,166,21,10,2,0.1,Accessory,3535.2
30573,2023-02-03,3887,23,9,1,0.1,Smartphone,26055.0
30574,2023-09-09,2479,118,6,4,0.0,Smartphone,59198.0
30575,2023-07-16,769,3,20,4,0.2,Smartphone,22225.6
30576,2023-12-22,2858,66,15,2,0.15,Smartphone,13734.3
30577,2023-12-29,4420,113,10,3,0.0,Accessory,898.0
30578,2023-09-09,1998,13,11,2,0.0,Smartphone,44664.0
30579,2023-03-03,1561,123,11,1,0.0,Smartphone,42161.0
30580,2023-08-13,4464,14,13,1,0.05,TV,26049.0
30581,2023-12-22,185,93,12,2,0.05,Laptop,84090.2
30582,2023-02-23,2228,84,6,1,0.0,Smartphone,43668.0
30583,2023-06-08,4999,134,17,2,0.2,Tablet,21712.8
30584,2023-10-21,751,21,8,2,0.1,Accessory,3535.2
30585,2023-01-25,3514,71,15,3,0.0,Laptop,40543.0
30586,2023-08-25,4214,131,18,3,0.15,Laptop,61728.7
30587,2023-11-17,650,58,18,1,0.1,Laptop,56312.1
30588,2023-04-10,4972,140,17,3,0.05,Laptop,75608.6
30589,2023-08-16,676,47,19,3,0.1,Accessory,2188.8
30590,2023-06-27,3959,107,8,3,0.15,Laptop,35331.1
30591,2023-06-04,643,17,19,2,0.15,Smartphone,18272.45
30592,2023-08-27,2381,20,2,4,0.2,Laptop,91224.0
30593,2023-05-23,4493,56,6,3,0.0,Tablet,24312.0
30594,2023-01-17,3034,139,14,2,0.0,Laptop,36528.0
30595,2023-10-12,2691,87,4,2,0.15,Smartphone,16162.75
30596,2023-01-05,1599,91,11,2,0.2,Laptop,39597.6
30597,2023-01-11,3087,103,14,4,0.05,Smartphone,14291.8
30598,2023-07-27,2033,30,4,2,0.0,Accessory,2970.0
30599,2023-03-22,1666,93,9,3,0.0,Laptop,88516.0
30600,2023-02-02,1979,37,10,1,0.1,Smartphone,18948.6
30601,2023-11-01,779,129,9,2,0.0,Accessory,435.0
30602,2023-06-08,2883,127,14,2,0.15,Smartphone,14030.95
30603,2023-10-01,3863,19,5,3,0.1,Smartphone,39937.5
30604,2023-04-25,608,54,5,4,0.1,Smartphone,38248.2
30605,2023-08-05,751,25,7,4,0.05,Accessory,4675.9
30606,2023-09-18,541,39,7,3,0.1,Smartphone,47932.2
30607,2023-06-07,145,99,20,3,0.15,TV,31154.2
30608,2023-02-14,991,7,14,3,0.2,Smartphone,44845.6
30609,2023-04-30,2723,107,8,3,0.15,Laptop,35331.1
30610,2023-08-03,1712,144,1,1,0.05,Smartphone,21013.05
30611,2023-05-08,3413,33,10,2,0.15,Smartphone,31178.0
30612,2023-09-11,3069,47,20,3,0.15,Accessory,2067.2
30613,2023-02-07,1111,147,20,4,0.1,Smartphone,51521.4
30614,2023-12-31,4063,29,15,2,0.0,Smartphone,38975.0
30615,2023-07-29,1017,132,3,4,0.0,Smartphone,50135.0
30616,2023-12-18,3893,22,12,4,0.1,Laptop,81827.1
30617,2023-04-04,1281,28,20,1,0.05,Laptop,52773.45
30618,2023-01-29,3305,42,17,1,0.05,Smartphone,43261.1
30619,2023-06-13,4470,94,4,1,0.2,Accessory,2264.8
30620,2023-05-17,1620,13,4,2,0.1,Smartphone,40197.6
30621,2023-01-23,1905,12,12,3,0.15,Smartphone,48865.65
30622,2023-05-11,1606,110,9,2,0.05,Smartphone,14255.7
30623,2023-03-27,611,42,15,4,0.05,Smartphone,43261.1
30624,2023-07-03,4262,45,9,3,0.05,TV,49040.9
30625,2023-08-25,4595,14,9,2,0.15,TV,23307.0
30626,2023-07-03,4406,102,4,4,0.1,Tablet,7582.5
30627,2023-11-10,2015,36,9,4,0.2,Smartphone,17632.8
30628,2023-06-08,1936,74,3,1,0.2,Laptop,95293.6
30629,2023-01-11,3688,64,14,3,0.0,Tablet,11123.0
30630,2023-02-11,1296,142,10,4,0.0,Smartphone,45616.0
30631,2023-08-23,2331,81,16,3,0.15,Tablet,28127.35
30632,2023-05-11,2660,2,17,1,0.2,Smartphone,39693.6
30633,2023-07-04,1814,81,14,1,0.1,Tablet,29781.9
30634,2023-01-14,1070,48,6,3,0.15,Accessory,1707.65
30635,2023-10-29,4598,129,10,3,0.1,Accessory,391.5
30636,2023-09-11,3684,106,6,3,0.05,Tablet,8777.05
30637,2023-05-27,4409,37,20,4,0.0,Smartphone,21054.0
30638,2023-03-01,4422,130,5,2,0.1,Smartphone,12622.5
30639,2023-10-19,1732,142,12,4,0.2,Smartphone,36492.8
30640,2023-06-09,4612,18,4,2,0.05,Tablet,35188.0
30641,2023-01-26,775,80,17,1,0.2,Smartphone,13439.2
30642,2023-03-06,987,58,15,4,0.15,Laptop,53183.65
30643,2023-03-11,2361,139,3,2,0.15,Laptop,31048.8
30644,2023-06-22,2950,83,5,1,0.1,Smartphone,43680.6
30645,2023-08-13,4516,72,20,2,0.15,Laptop,70485.4
30646,2023-06-02,3445,51,18,3,0.1,Tablet,36725.4
30647,2023-02-09,3401,99,13,4,0.0,TV,36652.0
30648,2023-05-26,4040,12,15,3,0.2,Smartphone,45991.2
30649,2023-04-08,3773,109,9,1,0.05,Laptop,83741.55
30650,2023-09-05,1034,146,8,4,0.2,Laptop,40933.6
30651,2023-01-12,450,96,6,2,0.2,Smartphone,13852.8
30652,2023-01-24,664,70,13,1,0.1,Tablet,16091.1
30653,2023-08-13,2978,141,7,1,0.1,Laptop,95026.5
30654,2023-09-02,2482,135,17,3,0.1,Laptop,58226.4
30655,2023-06-20,3403,119,6,1,0.1,Accessory,3431.7
30656,2023-02-01,3700,76,10,4,0.05,Laptop,108412.1
30657,2023-04-24,3589,35,16,3,0.0,Smartphone,40892.0
30658,2023-07-28,4507,2,1,2,0.0,Smartphone,49617.0
30659,2023-10-30,2055,85,1,2,0.15,Laptop,33244.35
30660,2023-02-04,3173,11,12,1,0.1,Accessory,3829.5
30661,2023-07-24,4596,7,18,3,0.1,Smartphone,50451.3
30662,2023-09-23,230,130,19,3,0.05,Smartphone,13323.75
30663,2023-03-06,1793,58,8,3,0.1,Laptop,56312.1
30664,2023-04-08,657,90,2,2,0.15,Accessory,2317.1
30665,2023-07-04,274,88,19,3,0.2,Smartphone,15084.8
30666,2023-08-26,3633,1,17,4,0.2,Smartphone,30575.2
30667,2023-09-23,922,52,10,4,0.0,Accessory,1575.0
30668,2023-08-20,1348,112,20,3,0.05,Laptop,51701.85
30669,2023-04-19,3717,96,19,4,0.05,Smartphone,16450.2
30670,2023-06-27,1598,34,19,1,0.05,Laptop,50412.7
30671,2023-09-06,73,111,2,4,0.15,Smartphone,16171.25
30672,2023-11-20,2266,135,16,4,0.2,Laptop,51756.8
30673,2023-12-26,3662,23,9,4,0.15,Smartphone,24607.5
30674,2023-01-05,2294,70,3,2,0.0,Tablet,17879.0
30675,2023-06-06,2738,126,2,1,0.15,Accessory,1699.15
30676,2023-08-18,4009,95,18,2,0.2,Laptop,63283.2
30677,2023-04-26,4590,100,16,3,0.2,Smartphone,20942.4
30678,2023-09-18,2880,31,16,3,0.2,Smartphone,17091.2
30679,2023-11-12,564,132,16,4,0.1,Smartphone,45121.5
30680,2023-11-17,4645,70,18,4,0.1,Tablet,16091.1
30681,2023-05-07,4162,32,17,3,0.0,Laptop,61296.0
30682,2023-01-28,4072,29,14,2,0.15,Smartphone,33128.75
30683,2023-12-05,1116,112,9,1,0.05,Laptop,51701.85
30684,2023-08-16,1208,14,10,1,0.1,TV,24678.0
30685,2023-05-09,3863,24,13,4,0.15,Laptop,98844.8
30686,2023-01-29,2247,118,7,2,0.2,Smartphone,47358.4
30687,2023-06-28,4840,24,12,1,0.15,Laptop,98844.8
30688,2023-06-13,372,38,13,2,0.05,TV,75782.45
30689,2023-06-09,2360,70,15,2,0.1,Tablet,16091.1
30690,2023-11-16,3448,54,19,2,0.0,Smartphone,42498.0
30691,2023-10-15,420,37,6,4,0.0,Smartphone,21054.0
30692,2023-09-22,897,113,18,1,0.0,Accessory,898.0
30693,2023-10-24,3332,113,17,2,0.05,Accessory,853.1
30694,2023-01-25,2147,40,7,3,0.05,Accessory,3047.6
30695,2023-05-25,4255,14,10,1,0.05,TV,26049.0
30696,2023-06-24,1021,148,16,2,0.0,Tablet,30253.0
30697,2023-01-08,427,94,13,2,0.05,Accessory,2689.45
30698,2023-11-10,3307,7,5,1,0.0,Smartphone,56057.0
30699,2023-04-19,395,55,9,1,0.0,Smartphone,16857.0
30700,2023-05-09,1056,52,19,3,0.1,Accessory,1417.5
30701,2023-01-02,3439,64,3,4,0.05,Tablet,10566.85
30702,2023-01-10,3846,21,17,4,0.0,Accessory,3928.0
30703,2023-12-13,2652,27,19,4,0.05,Smartphone,50918.1
30704,2023-04-27,882,30,15,4,0.0,Accessory,2970.0
30705,2023-11-15,283,85,3,4,0.2,Laptop,31288.8
30706,2023-01-11,1100,87,7,1,0.15,Smartphone,16162.75
30707,2023-04-06,3085,99,1,1,0.1,TV,32986.8
30708,2023-04-03,351,21,7,4,0.15,Accessory,3338.8
30709,2023-04-12,547,38,1,2,0.0,TV,79771.0
30710,2023-04-08,4062,114,13,2,0.1,Accessory,2148.3
30711,2023-10-09,804,73,16,3,0.1,Smartphone,48913.2
30712,2023-10-22,661,80,19,4,0.0,Smartphone,16799.0
30713,2023-12-14,3184,96,4,3,0.1,Smartphone,15584.4
30714,2023-06-05,2359,83,3,1,0.0,Smartphone,48534.0
30715,2023-05-25,3227,82,5,2,0.15,Laptop,81224.3
30716,2023-12-30,1420,28,7,3,0.05,Laptop,52773.45
30717,2023-07-30,1226,58,14,1,0.1,Laptop,56312.1
30718,2023-06-04,2586,97,2,1,0.05,Accessory,4743.35
30719,2023-08-30,4061,50,8,1,0.1,Laptop,106119.0
30720,2023-03-17,1197,20,9,4,0.0,Laptop,114030.0
30721,2023-11-19,3974,128,13,4,0.0,Accessory,2875.0
30722,2023-06-24,1544,80,2,4,0.05,Smartphone,15959.05
30723,2023-04-21,3277,75,14,3,0.2,Tablet,35743.2
30724,2023-01-18,1705,34,8,1,0.05,Laptop,50412.7
30725,2023-10-18,1423,14,2,1,0.15,TV,23307.0
30726,2023-10-01,2643,20,8,1,0.0,Laptop,114030.0
30727,2023-08-26,4170,39,14,2,0.2,Smartphone,42606.4
